File Name,File Path,Created Time,Last Modified Time,SHA256 Hash,,
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:27:38.307638,072e830565e499f3b198ab2054357114716da624b9b4878e55568b3611addacb,UNCHANGED,2026-04-15 00:40:17.328216
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-14 20:21:37.498822,badd79f4494346e09ac943fb6980d30097ae07c2d371b188a6b0ce86bf74d546,UNCHANGED,2026-04-15 00:40:17.328216
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-15 00:40:17.328216
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-15 00:42:40.658719
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:42:40.601246,6a7bc7f4c60377a6925bb2995119acf6f285825c66e8bfec48766b3bed570c07,MODIFIED,2026-04-15 00:42:40.658719
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-14 20:21:37.498822,badd79f4494346e09ac943fb6980d30097ae07c2d371b188a6b0ce86bf74d546,UNCHANGED,2026-04-15 00:42:40.658719
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-15 00:42:40.658719
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-15 00:42:45.405259
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:42:40.601246,6a7bc7f4c60377a6925bb2995119acf6f285825c66e8bfec48766b3bed570c07,UNCHANGED,2026-04-15 00:42:45.405259
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-14 20:21:37.498822,badd79f4494346e09ac943fb6980d30097ae07c2d371b188a6b0ce86bf74d546,UNCHANGED,2026-04-15 00:42:45.405259
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-15 00:42:45.405259
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-15 00:44:58.712148
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:42:40.601246,6a7bc7f4c60377a6925bb2995119acf6f285825c66e8bfec48766b3bed570c07,UNCHANGED,2026-04-15 00:44:58.712148
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-14 20:21:37.498822,badd79f4494346e09ac943fb6980d30097ae07c2d371b188a6b0ce86bf74d546,UNCHANGED,2026-04-15 00:44:58.712148
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-15 00:44:58.712148
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-15 00:46:33.573688
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:42:40.601246,6a7bc7f4c60377a6925bb2995119acf6f285825c66e8bfec48766b3bed570c07,UNCHANGED,2026-04-15 00:46:33.573688
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-14 20:21:37.498822,badd79f4494346e09ac943fb6980d30097ae07c2d371b188a6b0ce86bf74d546,UNCHANGED,2026-04-15 00:46:33.573688
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-15 00:46:33.573688
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-15 00:47:04.651261
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:42:40.601246,6a7bc7f4c60377a6925bb2995119acf6f285825c66e8bfec48766b3bed570c07,UNCHANGED,2026-04-15 00:47:04.651261
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-15 00:47:04.582841,bb655952b8acd2c56e0bb068825eaac99bf5d8252640314f9eebb56546dd35f6,MODIFIED,2026-04-15 00:47:04.651261
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-15 00:47:04.651261
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-15 00:47:08.847558
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:42:40.601246,6a7bc7f4c60377a6925bb2995119acf6f285825c66e8bfec48766b3bed570c07,UNCHANGED,2026-04-15 00:47:08.847558
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-15 00:47:04.582841,bb655952b8acd2c56e0bb068825eaac99bf5d8252640314f9eebb56546dd35f6,UNCHANGED,2026-04-15 00:47:08.847558
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-15 00:47:08.847558
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 18:56:33.804875
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:42:40.601246,6a7bc7f4c60377a6925bb2995119acf6f285825c66e8bfec48766b3bed570c07,UNCHANGED,2026-04-16 18:56:33.804875
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-15 00:47:04.582841,bb655952b8acd2c56e0bb068825eaac99bf5d8252640314f9eebb56546dd35f6,UNCHANGED,2026-04-16 18:56:33.804875
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 18:56:33.804875
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:12:19.748814
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-15 00:42:40.601246,6a7bc7f4c60377a6925bb2995119acf6f285825c66e8bfec48766b3bed570c07,UNCHANGED,2026-04-16 19:12:19.748814
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-15 00:47:04.582841,bb655952b8acd2c56e0bb068825eaac99bf5d8252640314f9eebb56546dd35f6,UNCHANGED,2026-04-16 19:12:19.748814
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 19:12:19.748814
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:12:50.652901
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 19:12:50.568002,8359aa44013395f16ca67ac996612af3f68cf5b74029533251c02909756f49d4,MODIFIED,2026-04-16 19:12:50.652901
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-15 00:47:04.582841,bb655952b8acd2c56e0bb068825eaac99bf5d8252640314f9eebb56546dd35f6,UNCHANGED,2026-04-16 19:12:50.652901
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 19:12:50.652901
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:14:17.174723
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 19:12:50.568002,8359aa44013395f16ca67ac996612af3f68cf5b74029533251c02909756f49d4,UNCHANGED,2026-04-16 19:14:17.174723
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:14:17.074724,2e86c45d571dfcdbf18a1e44d14c86da310f22ffef52e891fab9c0ae9b87cc32,MODIFIED,2026-04-16 19:14:17.174723
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 19:14:17.174723
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:20:43.685036
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 19:12:50.568002,8359aa44013395f16ca67ac996612af3f68cf5b74029533251c02909756f49d4,UNCHANGED,2026-04-16 19:20:43.685036
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:14:17.074724,2e86c45d571dfcdbf18a1e44d14c86da310f22ffef52e891fab9c0ae9b87cc32,UNCHANGED,2026-04-16 19:20:43.685036
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 19:20:43.685036
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:21:31.733276
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 19:21:31.649229,33e4dbdc79e0e5f20483be88a3e46e99e246482c59d1129f395e6f69323b21db,MODIFIED,2026-04-16 19:21:31.733276
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:14:17.074724,2e86c45d571dfcdbf18a1e44d14c86da310f22ffef52e891fab9c0ae9b87cc32,UNCHANGED,2026-04-16 19:21:31.733276
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 19:21:31.733276
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:21:37.440091
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 19:21:31.649229,33e4dbdc79e0e5f20483be88a3e46e99e246482c59d1129f395e6f69323b21db,UNCHANGED,2026-04-16 19:21:37.440091
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:14:17.074724,2e86c45d571dfcdbf18a1e44d14c86da310f22ffef52e891fab9c0ae9b87cc32,UNCHANGED,2026-04-16 19:21:37.440091
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 19:21:37.440091
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:22:03.939432
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 19:21:31.649229,33e4dbdc79e0e5f20483be88a3e46e99e246482c59d1129f395e6f69323b21db,UNCHANGED,2026-04-16 19:22:03.939432
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:22:03.852468,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,MODIFIED,2026-04-16 19:22:03.939432
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 19:22:03.939432
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:33:11.442336
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 19:21:31.649229,33e4dbdc79e0e5f20483be88a3e46e99e246482c59d1129f395e6f69323b21db,UNCHANGED,2026-04-16 19:33:11.442336
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:22:03.852468,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 19:33:11.442336
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-14 20:21:37.506826,4f9c00caf26a5c755ab7304ee21effc089023c901c65b2957d72de322dcb608e,UNCHANGED,2026-04-16 19:33:11.442336
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 19:33:42.422542
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 19:21:31.649229,33e4dbdc79e0e5f20483be88a3e46e99e246482c59d1129f395e6f69323b21db,UNCHANGED,2026-04-16 19:33:42.422542
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:22:03.852468,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 19:33:42.422542
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-16 19:33:42.340285,0de3cb5ef6e4c91196587e5304421992da109357ae06a9c947cec287a3f9a52c,MODIFIED,2026-04-16 19:33:42.422542
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 20:10:24.804030
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 20:10:24.731200,39751a124da9fe22812cdca761f408bfa91232f6307af9ad6c02ae177243c220,MODIFIED,2026-04-16 20:10:24.804030
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:22:03.852468,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 20:10:24.804030
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-16 19:33:42.340285,0de3cb5ef6e4c91196587e5304421992da109357ae06a9c947cec287a3f9a52c,UNCHANGED,2026-04-16 20:10:24.804030
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 20:10:50.012992
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 20:10:49.957367,ba9f72c052a226603866daa93b8b5444231649b554e0986b30c810ae63f779ef,MODIFIED,2026-04-16 20:10:50.012992
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:22:03.852468,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 20:10:50.012992
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-16 19:33:42.340285,0de3cb5ef6e4c91196587e5304421992da109357ae06a9c947cec287a3f9a52c,UNCHANGED,2026-04-16 20:10:50.012992
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 20:24:57.191062
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 20:24:57.117474,56174d34d82223ba1f4d8bce0556dd51140bfaef3150babe8582f38e665ef815,MODIFIED,2026-04-16 20:24:57.191062
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:22:03.852468,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 20:24:57.191062
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-16 19:33:42.340285,0de3cb5ef6e4c91196587e5304421992da109357ae06a9c947cec287a3f9a52c,UNCHANGED,2026-04-16 20:24:57.191062
Assignment.docx,scan_folder\Assignment.docx,2026-04-14 23:58:04.177900,2026-04-15 00:04:26.659838,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 20:25:31.400375
employee_access.txt,scan_folder\employee_access.txt,2026-03-04 14:23:40,2026-04-16 20:24:57.117474,56174d34d82223ba1f4d8bce0556dd51140bfaef3150babe8582f38e665ef815,UNCHANGED,2026-04-16 20:25:31.400375
payment_logs.txt,scan_folder\payment_logs.txt,2026-03-04 14:39:34,2026-04-16 19:22:03.852468,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 20:25:31.400375
sales_data.txt,scan_folder\sales_data.txt,2026-04-06 10:54:54,2026-04-16 20:25:31.321512,8cb9529594a0cb2738ea8f34b062bf9623145e0b83d882177f009d137fc32913,MODIFIED,2026-04-16 20:25:31.400375
Assignment.docx,scan_folder\Assignment.docx,2026-04-15 00:04:26,2026-04-16 21:21:13.967609,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 21:25:09.447543
employee_access.txt,scan_folder\employee_access.txt,2026-04-16 20:24:56,2026-04-16 21:21:14.096370,56174d34d82223ba1f4d8bce0556dd51140bfaef3150babe8582f38e665ef815,UNCHANGED,2026-04-16 21:25:09.447543
payment_logs.txt,scan_folder\payment_logs.txt,2026-04-16 19:22:02,2026-04-16 21:21:14.186316,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 21:25:09.447543
sales_data.txt,scan_folder\sales_data.txt,2026-04-16 20:25:30,2026-04-16 21:21:14.266097,8cb9529594a0cb2738ea8f34b062bf9623145e0b83d882177f009d137fc32913,UNCHANGED,2026-04-16 21:25:09.447543
Assignment.docx,scan_folder\Assignment.docx,2026-04-15 00:04:26,2026-04-16 21:21:13.967609,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 21:28:18.693000
employee_.txt,scan_folder\employee_.txt,2026-04-16 21:28:18.611922,2026-04-16 21:28:18.611922,c0f038198c5af1cc8d8e4c75453934424d8fdffe77322d423371dd46ed3ad460,NEW,2026-04-16 21:28:18.693000
employee_access.txt,scan_folder\employee_access.txt,2026-04-16 20:24:56,2026-04-16 21:21:14.096370,56174d34d82223ba1f4d8bce0556dd51140bfaef3150babe8582f38e665ef815,UNCHANGED,2026-04-16 21:28:18.693000
payment_logs.txt,scan_folder\payment_logs.txt,2026-04-16 19:22:02,2026-04-16 21:21:14.186316,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 21:28:18.693000
sales_data.txt,scan_folder\sales_data.txt,2026-04-16 20:25:30,2026-04-16 21:21:14.266097,8cb9529594a0cb2738ea8f34b062bf9623145e0b83d882177f009d137fc32913,UNCHANGED,2026-04-16 21:28:18.693000
Assignment.docx,scan_folder\Assignment.docx,2026-04-15 00:04:26,2026-04-16 21:21:13.967609,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 21:51:33.915792
employee_.txt,scan_folder\employee_.txt,2026-04-16 21:28:18.611922,2026-04-16 21:28:18.611922,c0f038198c5af1cc8d8e4c75453934424d8fdffe77322d423371dd46ed3ad460,UNCHANGED,2026-04-16 21:51:33.915792
employee_access.txt,scan_folder\employee_access.txt,2026-04-16 20:24:56,2026-04-16 21:21:14.096370,56174d34d82223ba1f4d8bce0556dd51140bfaef3150babe8582f38e665ef815,UNCHANGED,2026-04-16 21:51:33.915792
payment_logs.txt,scan_folder\payment_logs.txt,2026-04-16 19:22:02,2026-04-16 21:21:14.186316,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 21:51:33.915792
sales_data.txt,scan_folder\sales_data.txt,2026-04-16 20:25:30,2026-04-16 21:21:14.266097,8cb9529594a0cb2738ea8f34b062bf9623145e0b83d882177f009d137fc32913,UNCHANGED,2026-04-16 21:51:33.915792
Assignment.docx,scan_folder\Assignment.docx,2026-04-15 00:04:26,2026-04-16 21:21:13.967609,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 21:54:13.051691
employee_.txt,scan_folder\employee_.txt,2026-04-16 21:28:18.611922,2026-04-16 21:28:18.611922,c0f038198c5af1cc8d8e4c75453934424d8fdffe77322d423371dd46ed3ad460,UNCHANGED,2026-04-16 21:54:13.051691
employee_access.txt,scan_folder\employee_access.txt,2026-04-16 20:24:56,2026-04-16 21:21:14.096370,56174d34d82223ba1f4d8bce0556dd51140bfaef3150babe8582f38e665ef815,UNCHANGED,2026-04-16 21:54:13.051691
payment_logs.txt,scan_folder\payment_logs.txt,2026-04-16 19:22:02,2026-04-16 21:21:14.186316,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 21:54:13.051691
sales_data.txt,scan_folder\sales_data.txt,2026-04-16 20:25:30,2026-04-16 21:21:14.266097,8cb9529594a0cb2738ea8f34b062bf9623145e0b83d882177f009d137fc32913,UNCHANGED,2026-04-16 21:54:13.051691
Assignment.docx,scan_folder\Assignment.docx,2026-04-15 00:04:26,2026-04-16 21:21:13.967609,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 21:56:13.009746
employee_.txt,scan_folder\employee_.txt,2026-04-16 21:28:18.611922,2026-04-16 21:28:18.611922,c0f038198c5af1cc8d8e4c75453934424d8fdffe77322d423371dd46ed3ad460,UNCHANGED,2026-04-16 21:56:13.009746
employee_access.txt,scan_folder\employee_access.txt,2026-04-16 20:24:56,2026-04-16 21:21:14.096370,56174d34d82223ba1f4d8bce0556dd51140bfaef3150babe8582f38e665ef815,UNCHANGED,2026-04-16 21:56:13.009746
payment_logs.txt,scan_folder\payment_logs.txt,2026-04-16 19:22:02,2026-04-16 21:21:14.186316,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 21:56:13.009746
sales_data.txt,scan_folder\sales_data.txt,2026-04-16 20:25:30,2026-04-16 21:21:14.266097,8cb9529594a0cb2738ea8f34b062bf9623145e0b83d882177f009d137fc32913,UNCHANGED,2026-04-16 21:56:13.009746
Assignment.docx,scan_folder\Assignment.docx,2026-04-15 00:04:26,2026-04-16 21:21:13.967609,f99e1499e4c1f33ed762891d488ca7c327ced526a28729ecb24d2207ae4b86c9,UNCHANGED,2026-04-16 21:56:56.632158
employee_.txt,scan_folder\employee_.txt,2026-04-16 21:28:18.611922,2026-04-16 21:28:18.611922,c0f038198c5af1cc8d8e4c75453934424d8fdffe77322d423371dd46ed3ad460,UNCHANGED,2026-04-16 21:56:56.632158
employee_access.txt,scan_folder\employee_access.txt,2026-04-16 20:24:56,2026-04-16 21:21:14.096370,56174d34d82223ba1f4d8bce0556dd51140bfaef3150babe8582f38e665ef815,UNCHANGED,2026-04-16 21:56:56.632158
message.txt,scan_folder\message.txt,2026-04-16 21:56:56.571640,2026-04-16 21:56:56.571640,589d8804163a139139c2c70d2ddb3c3c13503c6c420b0e123a71073c2aa6b544,NEW,2026-04-16 21:56:56.632158
payment_logs.txt,scan_folder\payment_logs.txt,2026-04-16 19:22:02,2026-04-16 21:21:14.186316,53aa6f7c0857cd823e33eed97d4513f1058711bfb0b917934e3546770dfb0126,UNCHANGED,2026-04-16 21:56:56.632158
sales_data.txt,scan_folder\sales_data.txt,2026-04-16 20:25:30,2026-04-16 21:21:14.266097,8cb594a0cb2738ea8f34b062bf9623145e0b83d882177f009d137fc32913,UNCHANGED,2026-04-16 21:56:56.632158
